sequenceID	num_ns	longest_n_run	num_bivalent_ambigs	num_trivalent_ambigs	num_hyphens	num_whitespace	num_other	uncorrected_illegals
EPI_ISL_417774	50	37	0	0	0	0	0	false
EPI_ISL_417775	65	37	0	0	0	0	0	false
EPI_ISL_417776	992	68	0	0	0	0	0	false
EPI_ISL_417777	90	37	0	0	0	0	0	false
EPI_ISL_417778	6429	77	0	0	0	0	0	false
EPI_ISL_417779	47	37	0	0	0	0	0	false
EPI_ISL_417780	1016	67	0	0	0	0	0	false
EPI_ISL_417781	170	37	0	0	0	0	0	false
EPI_ISL_417782	440	65	0	0	0	0	0	false
EPI_ISL_417783	54	37	0	0	0	0	0	false
EPI_ISL_417784	48	37	0	0	0	0	0	false
EPI_ISL_417785	47	37	0	0	0	0	0	false
EPI_ISL_417786	66	37	0	0	0	0	0	false
EPI_ISL_417787	66	37	0	0	0	0	0	false
EPI_ISL_417788	66	37	0	0	0	0	0	false
EPI_ISL_417789	66	37	0	0	0	0	0	false
EPI_ISL_417790	67	37	0	0	0	0	0	false
EPI_ISL_417791	53	37	0	0	0	0	0	false
EPI_ISL_417792	249	41	0	0	0	0	0	false
EPI_ISL_417793	48	37	0	0	0	0	0	false
EPI_ISL_417794	5236	78	0	0	0	0	0	false
EPI_ISL_417795	64	36	0	0	0	0	0	false
EPI_ISL_417796	48	37	0	0	0	0	0	false
EPI_ISL_417797	67	37	0	0	0	0	0	false
EPI_ISL_417798	67	37	0	0	0	0	0	false
EPI_ISL_417799	49	37	0	0	0	0	0	false
EPI_ISL_417800	67	37	0	0	0	0	0	false
EPI_ISL_417801	67	37	0	0	0	0	0	false
EPI_ISL_417802	66	37	0	0	0	0	0	false
EPI_ISL_417803	65	37	0	0	0	0	0	false
EPI_ISL_417804	48	37	0	0	0	0	0	false
EPI_ISL_417805	66	37	0	0	0	0	0	false
EPI_ISL_417806	67	37	0	0	0	0	0	false
EPI_ISL_417807	670	66	0	0	0	0	0	false
EPI_ISL_417808	66	37	0	0	0	0	0	false
EPI_ISL_417809	66	37	0	0	0	0	0	false
EPI_ISL_417810	62	36	0	0	0	0	0	false
EPI_ISL_417811	1362	67	0	0	0	0	0	false
EPI_ISL_417812	41	37	0	0	0	0	0	false
EPI_ISL_417813	66	37	0	0	0	0	0	false
EPI_ISL_417814	63	37	0	0	0	0	0	false
EPI_ISL_417815	66	37	0	0	0	0	0	false
EPI_ISL_417816	600	61	0	0	0	0	0	false
EPI_ISL_417817	55	37	0	0	0	0	0	false
EPI_ISL_417818	66	37	0	0	0	0	0	false
EPI_ISL_417819	66	37	0	0	0	0	0	false
EPI_ISL_417820	66	37	0	0	0	0	0	false
EPI_ISL_417821	1751	62	0	0	0	0	0	false
EPI_ISL_417822	67	37	0	0	0	0	0	false
EPI_ISL_417823	67	37	0	0	0	0	0	false
EPI_ISL_417824	48	37	0	0	0	0	0	false
EPI_ISL_417825	67	37	0	0	0	0	0	false
EPI_ISL_417826	66	37	0	0	0	0	0	false
EPI_ISL_417827	66	37	0	0	0	0	0	false
EPI_ISL_417828	167	47	0	0	0	0	0	false
EPI_ISL_417829	67	37	0	0	0	0	0	false
EPI_ISL_417830	67	37	0	0	0	0	0	false
EPI_ISL_417831	67	37	0	0	0	0	0	false
EPI_ISL_417832	63	37	0	0	0	0	0	false
EPI_ISL_417833	60	37	0	0	0	0	0	false
EPI_ISL_417834	67	37	0	0	0	0	0	false
EPI_ISL_417835	67	37	0	0	0	0	0	false
EPI_ISL_417836	67	37	0	0	0	0	0	false
EPI_ISL_417837	66	37	0	0	0	0	0	false
EPI_ISL_417838	67	37	0	0	0	0	0	false
EPI_ISL_417839	49	37	0	0	0	0	0	false
EPI_ISL_417840	60	37	0	0	0	0	0	false
EPI_ISL_417841	483	65	0	0	0	0	0	false
EPI_ISL_417842	67	37	0	0	0	0	0	false
EPI_ISL_417843	360	54	0	0	0	0	0	false
EPI_ISL_417844	67	37	0	0	0	0	0	false
EPI_ISL_417845	357	37	0	0	0	0	0	false
EPI_ISL_417846	50	37	0	0	0	0	0	false
EPI_ISL_417847	3664	72	0	0	0	0	0	false
EPI_ISL_417848	596	68	0	0	0	0	0	false
EPI_ISL_417849	303	66	0	0	0	0	0	false
EPI_ISL_417850	186	48	0	0	0	0	0	false
EPI_ISL_417851	67	37	0	0	0	0	0	false
EPI_ISL_417852	53	37	0	0	0	0	0	false
EPI_ISL_417853	46	37	0	0	0	0	0	false
EPI_ISL_417854	49	37	0	0	0	0	0	false
EPI_ISL_417855	67	37	0	0	0	0	0	false
EPI_ISL_417856	278	51	0	0	0	0	0	false
EPI_ISL_417857	134	38	0	0	0	0	0	false
EPI_ISL_417858	6184	68	0	0	0	0	0	false
EPI_ISL_417859	7184	77	0	0	0	0	0	false
EPI_ISL_417860	291	40	0	0	0	0	0	false
EPI_ISL_417861	50	37	0	0	0	0	0	false
EPI_ISL_417862	40	37	0	0	0	0	0	false
EPI_ISL_417863	49	37	0	0	0	0	0	false
EPI_ISL_417864	67	37	0	0	0	0	0	false
EPI_ISL_417865	47	37	0	0	0	0	0	false
EPI_ISL_417866	49	37	0	0	0	0	0	false
EPI_ISL_417867	61	37	0	0	0	0	0	false
EPI_ISL_417868	52	37	0	0	0	0	0	false
EPI_ISL_417869	8330	77	0	0	0	0	0	false
EPI_ISL_417870	1588	67	0	0	0	0	0	false
EPI_ISL_417871	45	37	0	0	0	0	0	false
EPI_ISL_417872	68	37	0	0	0	0	0	false
EPI_ISL_417873	253	66	0	0	0	0	0	false
EPI_ISL_417874	156	49	0	0	0	0	0	false
EPI_ISL_417875	80	38	0	0	0	0	0	false
EPI_ISL_417876	48	37	0	0	0	0	0	false
EPI_ISL_417877	2	0	0	0	0	0	0	false
EPI_ISL_417878	0	0	0	0	0	0	0	false
EPI_ISL_417879	3	0	0	0	0	0	0	false
EPI_ISL_417880	4	0	2	0	0	0	0	false
EPI_ISL_417917	0	0	4	1	0	0	0	false
EPI_ISL_417918	35	0	1	0	0	0	0	false
EPI_ISL_417919	1264	57	15	0	0	0	0	false
EPI_ISL_417920	260	9	5	1	0	0	0	false
EPI_ISL_417921	0	0	0	0	0	0	0	false
EPI_ISL_417922	0	0	0	0	0	0	0	false
EPI_ISL_417923	0	0	0	0	0	0	0	false
EPI_ISL_417924	2	2	0	0	0	0	0	false
EPI_ISL_417925	2695	78	0	0	0	0	0	false
EPI_ISL_417926	3041	78	0	0	0	0	0	false
EPI_ISL_417928	3834	78	0	0	0	0	0	false
EPI_ISL_417929	3301	78	0	0	0	0	0	false
EPI_ISL_417930	4558	78	0	0	0	0	0	false
EPI_ISL_417931	4	0	2	0	0	0	0	false
EPI_ISL_417932	7	0	0	0	0	0	0	false
EPI_ISL_417933	3	0	2	0	0	0	0	false
EPI_ISL_417934	3344	78	0	0	0	0	0	false
EPI_ISL_417935	8	0	2	0	0	0	0	false
EPI_ISL_417936	3579	78	0	0	0	0	0	false
EPI_ISL_417937	3	0	3	0	0	0	0	false
EPI_ISL_417938	17	4	16	1	0	0	0	false
EPI_ISL_417939	3	0	3	0	0	0	0	false
EPI_ISL_417940	8441	76	0	0	0	0	0	false
EPI_ISL_417941	236	78	0	0	0	0	0	false
EPI_ISL_417942	16	7	0	0	0	0	0	false
EPI_ISL_417943	5728	78	0	0	0	0	0	false
EPI_ISL_417944	83	24	0	0	0	0	0	false
EPI_ISL_417945	7809	78	0	0	0	0	0	false
EPI_ISL_417946	0	0	0	0	0	0	0	false
EPI_ISL_417947	0	0	0	0	0	0	0	false
EPI_ISL_417948	3	2	0	0	0	0	0	false
EPI_ISL_417949	2745	78	0	0	0	0	0	false
EPI_ISL_417950	0	0	0	0	0	0	0	false
EPI_ISL_417951	5505	78	0	0	0	0	0	false
EPI_ISL_417952	0	0	0	0	0	0	0	false
EPI_ISL_417953	5207	78	0	0	0	0	0	false
EPI_ISL_417954	0	0	0	0	0	0	0	false
EPI_ISL_417955	21	19	0	0	0	0	0	false
EPI_ISL_417956	0	0	0	0	0	0	0	false
EPI_ISL_417957	0	0	0	0	0	0	0	false
EPI_ISL_417958	0	0	0	1	0	0	0	false
EPI_ISL_417959	950	75	0	0	0	0	0	false
EPI_ISL_417960	76	14	0	0	0	0	0	false
EPI_ISL_417961	0	0	0	0	0	0	0	false
EPI_ISL_417963	0	0	0	0	0	0	0	false
EPI_ISL_417964	0	0	0	0	0	0	0	false
EPI_ISL_417966	16	16	0	0	0	0	0	false
EPI_ISL_417967	0	0	0	0	0	0	0	false
EPI_ISL_417969	0	0	0	0	0	0	0	false
EPI_ISL_417970	624	46	1	0	0	0	0	false
EPI_ISL_417971	0	0	0	0	0	0	0	false
EPI_ISL_417972	0	0	0	0	0	0	0	false
EPI_ISL_417973	222	76	0	0	0	0	0	false
EPI_ISL_417974	12	12	1	0	0	0	0	false
EPI_ISL_417975	0	0	0	0	0	0	0	false
EPI_ISL_417976	0	0	0	0	0	0	0	false
EPI_ISL_417977	109	73	0	0	0	0	0	false
EPI_ISL_417978	0	0	0	0	0	0	0	false
EPI_ISL_417979	0	0	0	0	0	0	0	false
EPI_ISL_417980	0	0	0	0	0	0	0	false
EPI_ISL_417981	0	0	0	0	0	0	0	false
EPI_ISL_417982	2750	78	0	0	0	0	0	false
EPI_ISL_417983	5759	78	0	0	0	0	0	false
EPI_ISL_417984	4620	78	0	0	0	0	0	false
EPI_ISL_417985	5866	78	0	0	0	0	0	false
EPI_ISL_417986	0	0	0	0	0	0	0	false
EPI_ISL_417987	0	0	0	0	0	0	0	false
EPI_ISL_417988	0	0	0	0	0	0	0	false
EPI_ISL_417989	0	0	0	0	0	0	0	false
EPI_ISL_417990	248	16	0	0	0	0	0	false
EPI_ISL_417991	0	0	0	0	0	0	0	false
EPI_ISL_417992	0	0	0	0	0	0	0	false
EPI_ISL_417993	0	0	0	0	0	0	0	false
EPI_ISL_417994	0	0	0	0	0	0	0	false
EPI_ISL_417995	0	0	0	0	0	0	0	false
EPI_ISL_417996	0	0	0	0	0	0	0	false
EPI_ISL_417997	6	6	0	0	0	0	0	false
EPI_ISL_417998	0	0	0	0	0	0	0	false
EPI_ISL_417999	0	0	0	0	0	0	0	false
EPI_ISL_418000	0	0	0	0	0	0	0	false
EPI_ISL_418001	0	0	0	0	0	0	0	false
EPI_ISL_418002	0	0	0	0	0	0	0	false
EPI_ISL_418003	0	0	0	0	0	0	0	false
EPI_ISL_418004	0	0	0	0	0	0	0	false
EPI_ISL_418005	0	0	0	0	0	0	0	false
EPI_ISL_418006	0	0	0	0	0	0	0	false
EPI_ISL_418007	0	0	0	0	0	0	0	false
EPI_ISL_418008	0	0	0	0	0	0	0	false
EPI_ISL_418009	0	0	0	0	0	0	0	false
EPI_ISL_418010	0	0	0	0	0	0	0	false
EPI_ISL_418011	0	0	0	0	0	0	0	false
EPI_ISL_418012	0	0	0	0	0	0	0	false
EPI_ISL_418013	0	0	0	0	0	0	0	false
EPI_ISL_418014	0	0	0	0	0	0	0	false
EPI_ISL_418015	0	0	0	0	0	0	0	false
EPI_ISL_418016	0	0	0	0	0	0	0	false
EPI_ISL_418017	0	0	0	0	0	0	0	false
EPI_ISL_418018	0	0	0	0	0	0	0	false
EPI_ISL_418019	0	0	0	0	0	0	0	false
EPI_ISL_418020	0	0	0	0	0	0	0	false
EPI_ISL_418021	0	0	0	0	0	0	0	false
EPI_ISL_418022	0	0	0	0	0	0	0	false
EPI_ISL_418023	0	0	0	0	0	0	0	false
EPI_ISL_418024	0	0	0	0	0	0	0	false
EPI_ISL_418025	0	0	0	0	0	0	0	false
EPI_ISL_418026	0	0	0	0	0	0	0	false
EPI_ISL_418027	187	45	0	0	0	0	0	false
EPI_ISL_418028	0	0	0	0	0	0	0	false
EPI_ISL_418029	1	1	0	0	0	0	0	false
EPI_ISL_418030	5	2	0	2	0	0	0	false
EPI_ISL_418031	1873	75	0	2	0	0	0	false
EPI_ISL_418032	29	17	0	0	0	0	0	false
EPI_ISL_418033	61	56	0	0	0	0	0	false
EPI_ISL_418034	35	35	0	0	0	0	0	false
EPI_ISL_418035	372	57	0	0	0	0	0	false
EPI_ISL_418036	0	0	0	0	0	0	0	false
EPI_ISL_418037	0	0	0	1	0	0	0	false
EPI_ISL_418038	8	6	0	1	0	0	0	false
EPI_ISL_418039	0	0	1	0	0	0	0	false
EPI_ISL_418040	2	1	0	1	0	0	0	false
EPI_ISL_418041	0	0	0	1	0	0	0	false
EPI_ISL_418042	0	0	0	0	0	0	0	false
EPI_ISL_418043	28	15	0	0	0	0	0	false
EPI_ISL_418044	0	0	1	0	0	0	0	false
EPI_ISL_418045	0	0	0	0	0	0	0	false
EPI_ISL_418046	0	0	0	0	0	0	0	false
EPI_ISL_418047	0	0	0	0	0	0	0	false
EPI_ISL_418048	601	62	0	2	0	0	0	false
EPI_ISL_418049	0	0	0	0	0	0	0	false
EPI_ISL_418050	6	5	0	0	0	0	0	false
EPI_ISL_418051	2	1	0	0	0	0	0	false
EPI_ISL_418052	1635	71	0	0	0	0	0	false
EPI_ISL_418053	0	0	0	1	0	0	0	false
EPI_ISL_418054	0	0	0	2	0	0	0	false
EPI_ISL_418055	0	0	0	0	0	0	0	false
EPI_ISL_418056	0	0	1	1	0	0	0	false
EPI_ISL_418057	0	0	0	0	0	0	0	false
EPI_ISL_418058	107	52	0	0	0	0	0	false
EPI_ISL_418059	39	39	0	0	0	0	0	false
EPI_ISL_418060	0	0	0	0	0	0	0	false
EPI_ISL_418061	1	1	0	0	0	0	0	false
EPI_ISL_418062	1	1	0	0	0	0	0	false
EPI_ISL_418063	524	76	0	1	0	0	0	false
EPI_ISL_418064	0	0	0	0	0	0	0	false
EPI_ISL_418065	445	73	0	0	0	0	0	false
EPI_ISL_418066	115	28	0	0	0	0	0	false
EPI_ISL_418067	4	2	0	1	0	0	0	false
EPI_ISL_418068	254	61	0	0	0	0	0	false
EPI_ISL_418069	63	47	0	0	0	0	0	false
EPI_ISL_418070	2	1	0	0	0	0	0	false
EPI_ISL_418071	64	58	0	0	0	0	0	false
EPI_ISL_418072	9	9	0	2	0	0	0	false
EPI_ISL_418073	0	0	1	1	0	0	0	false
EPI_ISL_418074	292	41	0	0	0	0	0	false
EPI_ISL_418075	26	19	0	0	0	0	0	false
EPI_ISL_418076	1	1	1	0	0	0	0	false
EPI_ISL_418077	17	17	0	0	0	0	0	false
EPI_ISL_418078	263	48	0	0	0	0	0	false
EPI_ISL_418079	146	36	0	0	0	0	0	false
EPI_ISL_418080	13	13	0	0	0	0	0	false
EPI_ISL_418081	0	0	0	0	0	0	0	false
EPI_ISL_418082	0	0	0	0	0	0	0	false
EPI_ISL_418083	1261	72	0	0	0	0	0	false
EPI_ISL_418084	2589	39	1	0	0	0	0	false
EPI_ISL_418085	467	71	1	0	0	0	0	false
EPI_ISL_418086	1379	77	3	0	0	0	0	false
EPI_ISL_418087	2953	76	8	0	0	0	0	false
EPI_ISL_418088	1528	77	1	0	0	0	0	false
EPI_ISL_418089	2625	78	6	0	0	0	0	false
EPI_ISL_418090	567	74	2	0	0	0	0	false
EPI_ISL_418091	2299	76	29	0	0	0	0	false
EPI_ISL_418092	2222	78	1	0	0	0	0	false
EPI_ISL_418093	367	74	0	0	0	0	0	false
EPI_ISL_418094	2037	77	1	0	0	0	0	false
EPI_ISL_418095	1788	78	0	0	0	0	0	false
EPI_ISL_418096	495	72	1	0	0	0	0	false
EPI_ISL_418097	2430	77	12	0	0	0	0	false
EPI_ISL_418098	2118	77	7	0	0	0	0	false
EPI_ISL_418099	2575	74	18	0	0	0	0	false
EPI_ISL_418100	1225	78	0	0	0	0	0	false
EPI_ISL_418101	450	23	0	0	0	0	0	false
EPI_ISL_418102	1290	37	3	0	0	0	0	false
EPI_ISL_418103	327	60	0	0	0	0	0	false
EPI_ISL_418104	1335	72	0	0	0	0	0	false
EPI_ISL_418105	2894	79	0	0	0	0	0	false
EPI_ISL_418106	1597	65	0	0	0	0	0	false
EPI_ISL_418107	952	75	2	0	0	0	0	false
EPI_ISL_418108	1730	54	0	0	0	0	0	false
EPI_ISL_418109	2430	77	12	0	0	0	0	false
EPI_ISL_418110	88	7	0	0	0	0	0	false
EPI_ISL_418111	1493	75	3	0	0	0	0	false
EPI_ISL_418112	1018	70	1	0	0	0	0	false
EPI_ISL_418113	1606	72	0	0	0	0	0	false
EPI_ISL_418114	763	75	1	0	0	0	0	false
EPI_ISL_418115	492	70	1	0	0	0	0	false
EPI_ISL_418116	1513	67	0	0	0	0	0	false
EPI_ISL_418117	57	9	0	0	0	0	0	false
EPI_ISL_418118	1218	73	0	0	0	0	0	false
EPI_ISL_418119	1755	77	0	0	0	0	0	false
EPI_ISL_418120	354	41	0	0	0	0	0	false
EPI_ISL_418121	1044	69	0	0	0	0	0	false
EPI_ISL_418122	398	74	1	0	0	0	0	false
EPI_ISL_418123	753	72	0	0	0	0	0	false
EPI_ISL_418124	861	26	1	0	0	0	0	false
EPI_ISL_418125	481	62	0	0	0	0	0	false
EPI_ISL_418126	868	75	1	0	0	0	0	false
EPI_ISL_418127	1000	68	2	0	0	0	0	false
EPI_ISL_418128	1369	44	1	0	0	0	0	false
EPI_ISL_418129	953	36	1	0	0	0	0	false
EPI_ISL_418130	452	61	0	0	0	0	0	false
EPI_ISL_418131	1012	78	1	0	0	0	0	false
EPI_ISL_418132	1047	74	0	0	0	0	0	false
EPI_ISL_418133	447	56	2	0	0	0	0	false
EPI_ISL_418134	1103	32	1	0	0	0	0	false
EPI_ISL_418135	480	73	2	0	0	0	0	false
EPI_ISL_418136	76	12	1	0	0	0	0	false
EPI_ISL_418137	250	71	2	0	0	0	0	false
EPI_ISL_418138	904	75	0	0	0	0	0	false
EPI_ISL_418139	150	63	1	0	0	0	0	false
EPI_ISL_418140	304	79	2	0	0	0	0	false
EPI_ISL_418141	846	73	3	0	0	0	0	false
EPI_ISL_418142	660	67	0	0	0	0	0	false
EPI_ISL_418143	291	56	0	0	0	0	0	false
EPI_ISL_418144	55	52	0	0	0	0	0	false
EPI_ISL_418145	115	18	1	0	0	0	0	false
EPI_ISL_418146	1253	73	0	0	0	0	0	false
EPI_ISL_418147	29	22	0	0	0	0	0	false
EPI_ISL_418148	2001	73	1	0	0	0	0	false
EPI_ISL_418149	113	43	1	0	0	0	0	false
EPI_ISL_418150	306	58	1	0	0	0	0	false
EPI_ISL_418151	90	31	0	0	0	0	0	false
EPI_ISL_418152	1041	76	0	0	0	0	0	false
EPI_ISL_418153	344	76	0	0	0	0	0	false
EPI_ISL_418154	1041	64	0	0	0	0	0	false
EPI_ISL_418155	137	36	0	0	0	0	0	false
EPI_ISL_418156	54	7	0	0	0	0	0	false
EPI_ISL_418157	554	68	0	0	0	0	0	false
EPI_ISL_418158	22	15	0	0	0	0	0	false
EPI_ISL_418159	73	4	0	0	0	0	0	false
EPI_ISL_418160	494	60	0	0	0	0	0	false
EPI_ISL_418161	841	76	0	0	0	0	0	false
EPI_ISL_418162	557	57	0	0	0	0	0	false
EPI_ISL_418163	107	12	0	0	0	0	0	false
EPI_ISL_418164	485	34	0	0	0	0	0	false
EPI_ISL_418165	1653	62	0	0	0	0	0	false
EPI_ISL_418182	0	0	0	0	0	0	0	false
EPI_ISL_418183	0	0	0	0	0	0	0	false
EPI_ISL_418184	52	28	0	0	0	0	0	false
EPI_ISL_418185	4625	79	2	0	0	0	0	false
EPI_ISL_418186	4922	77	5	0	0	0	0	false
EPI_ISL_418187	53	29	1	0	0	0	0	false
EPI_ISL_418188	53	29	0	0	0	0	0	false
EPI_ISL_418189	1231	46	2	0	0	0	0	false
EPI_ISL_418190	1266	74	0	0	0	0	0	false
EPI_ISL_418191	9623	75	0	0	0	0	0	false
EPI_ISL_418192	57	32	0	0	0	0	0	false
EPI_ISL_418193	36	22	0	0	0	0	0	false
EPI_ISL_418194	4340	68	0	0	0	0	0	false
EPI_ISL_418195	11279	75	0	0	0	0	0	false
EPI_ISL_418196	52	32	0	0	0	0	0	false
EPI_ISL_418197	44	30	0	0	0	0	0	false
EPI_ISL_418198	41	28	0	0	0	0	0	false
EPI_ISL_418199	23	10	0	0	0	0	0	false
EPI_ISL_418200	207	32	0	0	0	0	0	false
EPI_ISL_418201	7144	78	0	0	0	0	0	false
EPI_ISL_418202	692	36	0	0	0	0	0	false
EPI_ISL_418203	48	32	0	0	0	0	0	false
EPI_ISL_418204	30	16	0	0	0	0	0	false
EPI_ISL_418205	4390	77	0	0	0	0	0	false
EPI_ISL_418206	179	57	0	0	0	438	0	true
EPI_ISL_418207	105	33	0	0	0	444	0	true
EPI_ISL_418208	188	57	0	0	0	437	0	true
EPI_ISL_418209	57	23	0	0	0	444	0	true
EPI_ISL_418210	77	52	0	0	0	0	0	false
EPI_ISL_418211	119	18	0	0	0	0	0	false
EPI_ISL_418212	194	13	0	0	0	0	0	false
EPI_ISL_418213	116	32	0	0	0	0	0	false
EPI_ISL_418214	1216	73	0	0	0	0	0	false
EPI_ISL_418215	335	56	0	0	0	0	0	false
EPI_ISL_418216	63	32	0	0	0	0	0	false
EPI_ISL_418217	265	70	0	0	0	0	0	false
EPI_ISL_418218	40	33	0	0	0	0	0	false
EPI_ISL_418219	60	0	0	0	0	0	0	false
EPI_ISL_418220	54	0	0	0	0	0	0	false
EPI_ISL_418221	349	0	0	0	0	0	0	false
EPI_ISL_418222	60	0	0	0	0	0	0	false
EPI_ISL_418223	59	0	0	0	0	0	0	false
EPI_ISL_418224	60	0	0	0	0	0	0	false
EPI_ISL_418225	59	0	0	0	0	0	0	false
EPI_ISL_418226	0	0	0	0	0	0	0	false
EPI_ISL_418227	0	0	0	0	0	0	0	false
EPI_ISL_418228	0	0	0	0	0	0	0	false
EPI_ISL_418229	0	0	0	0	0	0	0	false
EPI_ISL_418230	0	0	0	0	0	0	0	false
EPI_ISL_418231	0	0	0	0	0	0	0	false
EPI_ISL_418232	0	0	0	0	0	0	0	false
EPI_ISL_418233	0	0	0	0	0	0	0	false
EPI_ISL_418234	0	0	0	0	0	0	0	false
EPI_ISL_418235	34	15	0	0	0	0	0	false
EPI_ISL_418236	6	0	0	0	0	0	0	false
EPI_ISL_418237	83	32	0	0	0	0	0	false
EPI_ISL_418238	28	17	0	0	0	0	0	false
EPI_ISL_418239	144	54	0	0	0	0	0	false
EPI_ISL_418240	17	10	0	0	0	0	0	false
EPI_ISL_418241	132	61	0	0	0	0	0	false
EPI_ISL_418242	21	0	0	0	0	0	0	false
EPI_ISL_418243	0	0	0	0	0	0	0	false
EPI_ISL_418244	0	0	0	0	3	0	0	false
EPI_ISL_418245	1	1	0	0	0	0	0	false
EPI_ISL_418246	7	2	0	0	0	0	0	false
EPI_ISL_418247	0	0	0	0	0	0	0	false
EPI_ISL_418248	0	0	0	0	0	0	0	false
EPI_ISL_418249	0	0	0	0	0	0	0	false
EPI_ISL_418250	0	0	0	0	0	0	0	false
EPI_ISL_418251	0	0	0	0	0	0	0	false
EPI_ISL_418252	0	0	0	0	3	0	0	false
EPI_ISL_418253	7	3	0	0	0	0	0	false
EPI_ISL_418254	3013	67	0	0	0	0	0	false
EPI_ISL_418255	0	0	3	0	0	0	0	false
EPI_ISL_418256	2	2	1	0	0	0	0	false
EPI_ISL_418257	1	1	5	0	0	0	0	false
EPI_ISL_418258	1	1	1	0	0	0	0	false
EPI_ISL_418259	155	61	10	0	48	0	0	false
EPI_ISL_418260	131	21	17	0	0	0	0	false
EPI_ISL_418261	1376	70	10	0	0	0	0	false
EPI_ISL_418262	858	63	0	0	0	0	0	false
EPI_ISL_418263	0	0	0	0	0	0	0	false
EPI_ISL_418264	0	0	0	0	0	0	0	false
EPI_ISL_418265	0	0	0	0	0	0	0	false
EPI_ISL_418267	0	0	0	0	0	0	0	false
EPI_ISL_418268	429	56	0	0	0	0	0	false
EPI_ISL_418269	0	0	0	0	0	0	0	false
EPI_ISL_418270	0	0	0	0	0	0	0	false
EPI_ISL_418271	341	76	0	0	0	0	0	false
EPI_ISL_418273	1935	76	0	0	0	0	0	false
EPI_ISL_418274	929	76	0	0	0	0	0	false
EPI_ISL_418275	2774	76	0	0	0	0	0	false
EPI_ISL_418277	343	76	0	0	0	0	0	false
EPI_ISL_418278	3092	76	0	0	0	0	0	false
EPI_ISL_418279	339	76	0	0	0	0	0	false
EPI_ISL_418280	339	76	0	0	0	0	0	false
EPI_ISL_418281	2249	76	0	0	0	0	0	false
EPI_ISL_418282	339	76	0	0	0	0	0	false
EPI_ISL_418283	929	76	0	0	0	0	0	false
EPI_ISL_418284	695	76	0	0	0	0	0	false
EPI_ISL_418285	929	76	0	0	0	0	0	false
EPI_ISL_418286	388	4	0	0	0	0	0	false
EPI_ISL_418287	388	4	0	0	0	0	0	false
EPI_ISL_418288	678	64	0	0	0	0	0	false
EPI_ISL_418289	388	4	0	0	0	0	0	false
EPI_ISL_418290	682	64	0	0	0	0	0	false
EPI_ISL_418291	388	4	0	0	0	0	0	false
EPI_ISL_418292	1673	73	0	0	0	0	0	false
EPI_ISL_418293	388	4	0	0	0	0	0	false
EPI_ISL_418294	208	57	0	0	0	0	0	false
EPI_ISL_418295	122	4	0	0	0	0	0	false
EPI_ISL_418296	643	13	0	0	0	0	0	false
EPI_ISL_418297	983	64	0	0	0	0	0	false
EPI_ISL_418298	388	4	0	0	0	0	0	false
EPI_ISL_418299	388	4	0	0	0	0	0	false
EPI_ISL_418300	641	52	0	0	0	0	0	false
EPI_ISL_418301	1182	73	0	0	0	0	0	false
EPI_ISL_418302	123	4	0	0	0	0	0	false
EPI_ISL_418303	121	4	0	0	0	0	0	false
EPI_ISL_418304	123	4	0	0	0	0	0	false
EPI_ISL_418305	125	4	0	0	0	0	0	false
EPI_ISL_418306	121	4	0	0	0	0	0	false
EPI_ISL_418307	123	4	0	0	0	0	0	false
EPI_ISL_418308	452	64	0	0	0	0	0	false
EPI_ISL_418309	411	64	0	0	0	0	0	false
EPI_ISL_418310	1487	70	0	0	0	0	0	false
EPI_ISL_418311	1182	70	0	0	0	0	0	false
EPI_ISL_418312	1038	64	0	0	0	0	0	false
EPI_ISL_418313	131	4	0	0	0	0	0	false
EPI_ISL_418314	1360	70	0	0	0	0	0	false
EPI_ISL_418315	466	57	0	0	0	0	0	false
EPI_ISL_418316	411	64	0	0	0	0	0	false
EPI_ISL_418317	121	4	0	0	0	0	0	false
EPI_ISL_418318	124	4	0	0	0	0	0	false
EPI_ISL_418319	678	64	0	0	0	0	0	false
EPI_ISL_418320	127	4	0	0	0	0	0	false
EPI_ISL_418321	412	64	0	0	0	0	0	false
EPI_ISL_418322	7	4	0	0	1	0	0	false
EPI_ISL_418323	0	0	0	0	1	0	0	false
EPI_ISL_418324	3	3	0	0	1	0	0	false
EPI_ISL_418325	0	0	0	0	8	0	0	false
EPI_ISL_418326	4	4	0	0	8	0	0	false
EPI_ISL_418327	7	7	0	0	1	0	0	false
EPI_ISL_418328	1	1	0	0	1	0	0	false
EPI_ISL_418329	0	0	0	0	1	0	0	false
EPI_ISL_418330	0	0	0	0	1	0	0	false
EPI_ISL_418331	10	10	0	0	1	0	0	false
EPI_ISL_418332	0	0	0	0	1	0	0	false
EPI_ISL_418333	0	0	0	0	1	0	0	false
EPI_ISL_418334	0	0	0	0	1	0	0	false
EPI_ISL_418335	0	0	0	0	1	0	0	false
EPI_ISL_418336	0	0	0	0	1	0	0	false
EPI_ISL_418337	51	44	0	0	1	0	0	false
EPI_ISL_418338	1	1	0	0	1	0	0	false
EPI_ISL_418339	0	0	0	0	1	0	0	false
EPI_ISL_418340	0	0	0	0	1	0	0	false
EPI_ISL_418341	6	6	0	0	1	0	0	false
EPI_ISL_418342	228	64	0	0	1	0	0	false
EPI_ISL_418343	186	57	0	0	1	0	0	false
EPI_ISL_418344	93	73	0	0	1	0	0	false
